name_common,year_ID,team_ID
Neil Ramírez,2019,CLE
Jefry Rodriguez,2019,CLE
Danny Salazar,2019,CLE
Josh D. Smith,2019,CLE
Nick Wittgren,2019,CLE
Hunter Wood,2019,CLE
Yency Almonte,2019,COL
Tyler Anderson,2019,COL
Chad Bettis,2019,COL
Wade Davis,2019,COL
Ian Desmond,2019,COL
Jairo Díaz,2019,COL
Phillip Diehl,2019,COL
Mike Dunn,2019,COL
Carlos Estévez,2019,COL
Kyle Freeland,2019,COL
Rico Garcia,2019,COL
Chi Chi González,2019,COL
Jon Gray,2019,COL
Joe Harvey,2019,COL
Jeff Hoffman,2019,COL
Sam Howard,2019,COL
DJ Johnson,2019,COL
Peter Lambert,2019,COL
Germán Márquez,2019,COL
Jake McGee,2019,COL
Tim Melville,2019,COL
Harrison Musgrave,2019,COL
Scott Oberg,2019,COL
Seunghwan Oh,2019,COL
Wes Parsons,2019,COL
James Pazos,2019,COL
Mark Reynolds,2019,COL
Chris Rusin,2019,COL
Antonio Senzatela,2019,COL
Bryan Shaw,2019,COL
Jesus Tinoco,2019,COL
Austin Adams,2019,DET
Victor Alcántara,2019,DET
Tyler Alexander,2019,DET
Sandy Báez,2019,DET
Matthew Boyd,2019,DET
Ryan Carpenter,2019,DET
José Cisnero,2019,DET
Brandon Dixon,2019,DET
Buck Farmer,2019,DET
José Fernández,2019,DET
Bryan Garcia,2019,DET
Reed Garrett,2019,DET
Shane Greene,2019,DET
Matt Hall,2019,DET
Blaine Hardy,2019,DET
Edwin Jackson,2019,DET
Eduardo Jiménez,2019,DET
Joe Jiménez,2019,DET
David McKay,2019,DET
Matt Moore,2019,DET
Daniel Norris,2019,DET
Nick Ramirez,2019,DET
Zac Reininger,2019,DET
Trevor Rosenthal,2019,DET
Tyson Ross,2019,DET
John Schreiber,2019,DET
Gregory Soto,2019,DET
Daniel Stumpf,2019,DET
Carlos Torres,2019,DET
Spencer Turnbull,2019,DET
Drew VerHagen,2019,DET
Jordan Zimmermann,2019,DET
Bryan Abreu,2019,HOU
Rogelio Armenteros,2019,HOU
Joe Biagini,2019,HOU
Gerrit Cole,2019,HOU
Chris Devenski,2019,HOU
Zack Greinke,2019,HOU
Reymin Guduan,2019,HOU
Will Harris,2019,HOU
Josh James,2019,HOU
Corbin Martin,2019,HOU
Collin McHugh,2019,HOU
Wade Miley,2019,HOU
Roberto Osuna,2019,HOU
Brad Peacock,2019,HOU
Cionel Pérez,2019,HOU
Ryan Pressly,2019,HOU
Brady Rodgers,2019,HOU
Héctor Rondón,2019,HOU
Aaron Sanchez,2019,HOU
Joe Smith,2019,HOU
Cy Sneed,2019,HOU
Max Stassi,2019,HOU
José Urquidy,2019,HOU
Framber Valdez,2019,HOU
Justin Verlander,2019,HOU
Tyler White,2019,HOU
Humberto Arteaga,2019,KCR
Homer Bailey,2019,KCR
Scott Barlow,2019,KCR
Jacob Barnes,2019,KCR
Brad Boxberger,2019,KCR
Jake Diekman,2019,KCR
Danny Duffy,2019,KCR
Chris Ellis,2019,KCR
Heath Fillmyer,2019,KCR
Brian Flynn,2019,KCR
Alex Gordon,2019,KCR
Jesse Hahn,2019,KCR
Tim Hill,2019,KCR
Jakob Junis,2019,KCR
Brad Keller,2019,KCR
Ian Kennedy,2019,KCR
Ben Lively,2019,KCR
Jorge López,2019,KCR
Richard Lovelady,2019,KCR
Kevin McCarthy,2019,KCR
Mike Montgomery,2019,KCR
Jake Newberry,2019,KCR
Chris Owings,2019,KCR
Wily Peralta,2019,KCR
Randy Rosario,2019,KCR
Eric Skoglund,2019,KCR
Glenn Sparkman,2019,KCR
Gabe Speier,2019,KCR
Josh Staumont,2019,KCR
Kyle Zimmer,2019,KCR
Cody Allen,2019,LAA
Justin Anderson,2019,LAA
Luke Bard,2019,LAA
Jaime Barria,2019,LAA
Cam Bedrosian,2019,LAA
Ty Buttrey,2019,LAA
Trevor Cahill,2019,LAA
Griffin Canning,2019,LAA
Taylor Cole,2019,LAA
John Curtiss,2019,LAA
Miguel Del Pozo,2019,LAA
Sam Freeman,2019,LAA
Luis García,2019,LAA
Matt Harvey,2019,LAA
Andrew Heaney,2019,LAA
Jake Jewell,2019,LAA
Adalberto Mejía,2019,LAA
Keynan Middleton,2019,LAA
Félix Peña,2019,LAA
Dillon Peters,2019,LAA
JC Ramirez,2019,LAA
Noé Ramirez,2019,LAA
Matt Ramsey,2019,LAA
Hansel Robles,2019,LAA
José Rodríguez,2019,LAA
Patrick Sandoval,2019,LAA
Tyler Skaggs,2019,LAA
Max Stassi,2019,LAA
Chris Stratton,2019,LAA
José Suarez,2019,LAA
Nick Tropeano,2019,LAA
Jared Walsh,2019,LAA
Scott Alexander,2019,LAD
Pedro Báez,2019,LAD
Walker Buehler,2019,LAD
JT Chargois,2019,LAD
Caleb Ferguson,2019,LAD
Dylan Floro,2019,LAD
Yimi García,2019,LAD
Tony Gonsolin,2019,LAD
Jedd Gyorko,2019,LAD
Rich Hill,2019,LAD
Kenley Jansen,2019,LAD
Joe Kelly,2019,LAD
Clayton Kershaw,2019,LAD
Adam Kolarek,2019,LAD
Kenta Maeda,2019,LAD
Russell Martin,2019,LAD
Dustin May,2019,LAD
Zac Rosscup,2019,LAD
Hyun Jin Ryu,2019,LAD
Casey Sadler,2019,LAD
Dennis Santana,2019,LAD
Josh Sborz,2019,LAD
Jaime Schultz,2019,LAD
Brock Stewart,2019,LAD
Ross Stripling,2019,LAD
Julio Urías,2019,LAD
Sandy Alcantara,2019,MIA
Nick Anderson,2019,MIA
Austin Brice,2019,MIA
Jeff Brigham,2019,MIA
Wei-Yin Chen,2019,MIA
Adam Conley,2019,MIA
Robert Dugger,2019,MIA
Zac Gallen,2019,MIA
Jarlín García,2019,MIA
Tayron Guerrero,2019,MIA
Elieser Hernández,2019,MIA
Bryan Holaday,2019,MIA
Kyle Keller,2019,MIA
Tyler Kinley,2019,MIA
Pablo López,2019,MIA
Brian Moran,2019,MIA
Hector Noesí,2019,MIA
José Quijada,2019,MIA
Trevor Richards,2019,MIA
Sergio Romo,2019,MIA
Caleb Smith,2019,MIA
Josh D. Smith,2019,MIA
Ryne Stanek,2019,MIA
Drew Steckenrider,2019,MIA
José Ureña,2019,MIA
Jordan Yamamoto,2019,MIA
Matt Albers,2019,MIL
Chase Anderson,2019,MIL
Jacob Barnes,2019,MIL
Ray Black,2019,MIL
Corbin Burnes,2019,MIL
Jhoulys Chacín,2019,MIL
Alex Claudio,2019,MIL
Zach Davies,2019,MIL
Jake Faria,2019,MIL
Gio Gonzalez,2019,MIL
Deolis Guerra,2019,MIL
Junior Guerra,2019,MIL
Josh Hader,2019,MIL
Donnie Hart,2019,MIL
Adrian Houser,2019,MIL
Jay Jackson,2019,MIL
Jeremy Jeffress,2019,MIL
Jordan Lyles,2019,MIL
Jimmy Nelson,2019,MIL
Freddy Peralta,2019,MIL
Hernán Pérez,2019,MIL
Jake Petricka,2019,MIL
Drew Pomeranz,2019,MIL
Burch Smith,2019,MIL
Brent Suter,2019,MIL
Aaron Wilkerson,2019,MIL
Devin Williams,2019,MIL
Taylor Williams,2019,MIL
Alex Wilson,2019,MIL
Brandon Woodruff,2019,MIL
Austin Adams,2019,MIN
Ehire Adrianza,2019,MIN
Jorge Alcala,2019,MIN
José Berríos,2019,MIN
Chase De Jong,2019,MIN
Randy Dobnak,2019,MIN
Tyler Duffey,2019,MIN
Sam Dyson,2019,MIN
Ryan Eades,2019,MIN
Kyle Gibson,2019,MIN
Brusdar Graterol,2019,MIN
Ryne Harper,2019,MIN
Trevor Hildenberger,2019,MIN
Zack Littell,2019,MIN
Matt Magill,2019,MIN
Trevor May,2019,MIN
Adalberto Mejía,2019,MIN
Mike Morin,2019,MIN
Jake Odorizzi,2019,MIN
Blake Parker,2019,MIN
Martín Pérez,2019,MIN
Michael Pineda,2019,MIN
Sean Poppen,2019,MIN
Taylor Rogers,2019,MIN
Fernando Romero,2019,MIN
Sergio Romo,2019,MIN
Devin Smeltzer,2019,MIN
Cody Stashak,2019,MIN
Kohl Stewart,2019,MIN
Lewis Thorpe,2019,MIN
Andrew Vasquez,2019,MIN
Aaron Altherr,2019,NYM
Luis Avilán,2019,NYM
Tyler Bashlor,2019,NYM
Brad Brach,2019,NYM
Jacob deGrom,2019,NYM
Edwin Díaz,2019,NYM
Jeurys Familia,2019,NYM
Chris Flexen,2019,NYM
Wilmer Font,2019,NYM
Drew Gagnon,2019,NYM
Robert Gsellman,2019,NYM
Donnie Hart,2019,NYM
Walker Lockett,2019,NYM
Seth Lugo,2019,NYM
Steven Matz,2019,NYM
Chris Mazza,2019,NYM
Stephen Nogosek,2019,NYM
Ryan O'Rourke,2019,NYM
Corey Oswalt,2019,NYM
Tim Peterson,2019,NYM
Brooks Pounders,2019,NYM
Jacob Rhame,2019,NYM
Héctor Santiago,2019,NYM
Paul Sewald,2019,NYM
Marcus Stroman,2019,NYM
Noah Syndergaard,2019,NYM
Jason Vargas,2019,NYM
Zack Wheeler,2019,NYM
Justin Wilson,2019,NYM
Daniel Zamora,2019,NYM
Chance Adams,2019,NYY
Jake Barrett,2019,NYY
Dellin Betances,2019,NYY
Zack Britton,2019,NYY
Luis Cessa,2019,NYY
Aroldis Chapman,2019,NYY
Nestor Cortes,2019,NYY
Ryan Dull,2019,NYY
Mike Ford,2019,NYY
Cory Gearrin,2019,NYY
Domingo Germán,2019,NYY
Chad Green,2019,NYY
David Hale,2019,NYY
J.A. Happ,2019,NYY
Joe Harvey,2019,NYY
Ben Heller,2019,NYY
Jonathan Holder,2019,NYY
Tommy Kahnle,2019,NYY
Michael King,2019,NYY
Brady Lail,2019,NYY
Jonathan Loáisiga,2019,NYY
Tyler Lyons,2019,NYY
Joe Mantiply,2019,NYY
Jordan Montgomery,2019,NYY
Kendrys Morales,2019,NYY
Adam Ottavino,2019,NYY
James Paxton,2019,NYY
Austin Romine,2019,NYY
Adonis Rosa,2019,NYY
CC Sabathia,2019,NYY
Luis Severino,2019,NYY
Masahiro Tanaka,2019,NYY
Stephen Tarpley,2019,NYY
Brett Anderson,2019,OAK
Tanner Anderson,2019,OAK
Homer Bailey,2019,OAK
Chris Bassitt,2019,OAK
Paul Blackburn,2019,OAK
Aaron Brooks,2019,OAK
Ryan Buchter,2019,OAK
Jake Diekman,2019,OAK
Ryan Dull,2019,OAK
Marco Estrada,2019,OAK
Mike Fiers,2019,OAK
Liam Hendriks,2019,OAK
Jesús Luzardo,2019,OAK
Sean Manaea,2019,OAK
Nick Martini,2019,OAK
Daniel Mengden,2019,OAK
Frankie Montas,2019,OAK
Kendrys Morales,2019,OAK
Yusmeiro Petit,2019,OAK
A.J. Puk,2019,OAK
Tanner Roark,2019,OAK
Fernando Rodney,2019,OAK
Brian Schlitter,2019,OAK
Joakim Soria,2019,OAK
Blake Treinen,2019,OAK
Lou Trivino,2019,OAK
Wei-Chung Wang,2019,OAK
J.B. Wendelken,2019,OAK
Aaron Altherr,2019,PHI
Jose Alvarez,2019,PHI
Drew Anderson,2019,PHI
Víctor Arano,2019,PHI
Jake Arrieta,2019,PHI
Austin Davis,2019,PHI
Enyel De Los Santos,2019,PHI
Seranthony Domínguez,2019,PHI
Zach Eflin,2019,PHI
Jerad Eickhoff,2019,PHI
Edgar García,2019,PHI
J.D. Hammer,2019,PHI
Jared Hughes,2019,PHI
Tommy Hunter,2019,PHI
Cole Irvin,2019,PHI
Adam Morgan,2019,PHI
Mike Morin,2019,PHI
Hector Neris,2019,PHI
Pat Neshek,2019,PHI
Juan Nicasio,2019,PHI
Aaron Nola,2019,PHI
Blake Parker,2019,PHI
Nick Pivetta,2019,PHI
Roman Quinn,2019,PHI
Edubray Ramos,2019,PHI
Yacksel Ríos,2019,PHI
David Robertson,2019,PHI
Sean Rodríguez,2019,PHI
Fernando Salas,2019,PHI
Drew Smyly,2019,PHI
Ranger Suárez,2019,PHI
Jason Vargas,2019,PHI
Vince Velasquez,2019,PHI
Nick Vincent,2019,PHI
Dario Agrazal,2019,PIT
Chris Archer,2019,PIT
Steven Brault,2019,PIT
Nick Burdi,2019,PIT
Kyle Crick,2019,PIT
Rookie Davis,2019,PIT
Montana DuRapau,2019,PIT
Luis Escobar,2019,PIT
Michael Feliz,2019,PIT
Geoff Hartlieb,2019,PIT
Clay Holmes,2019,PIT
Williams Jerez,2019,PIT
Keone Kela,2019,PIT
Mitch Keller,2019,PIT
Nick Kingham,2019,PIT
Francisco Liriano,2019,PIT
Jordan Lyles,2019,PIT
Tyler Lyons,2019,PIT
Parker Markel,2019,PIT
James Marvel,2019,PIT
Alex McRae,2019,PIT
Joe Musgrove,2019,PIT
Dovydas Neverauskas,2019,PIT
José Osuna,2019,PIT
Yefry Ramírez,2019,PIT
Yacksel Ríos,2019,PIT
Felipe Vazquez,2019,PIT
Richard Rodríguez,2019,PIT
JB Shuck,2019,PIT
Jacob Stallings,2019,PIT
Chris Stratton,2019,PIT
Jameson Taillon,2019,PIT
Wei-Chung Wang,2019,PIT
Trevor Williams,2019,PIT
Logan Allen,2019,SDP
Pedro Avila,2019,SDP
Michel Báez,2019,SDP
David Bednar,2019,SDP
Ronald Bolaños,2019,SDP
José Castillo,2019,SDP
Miguel Díaz,2019,SDP
Carl Edwards Jr.,2019,SDP
Robbie Erlin,2019,SDP
Ty France,2019,SDP
Javy Guerra,2019,SDP
Ian Kinsler,2019,SDP
Dinelson Lamet,2019,SDP
Eric Lauer,2019,SDP
Aaron Loup,2019,SDP
Joey Lucchesi,2019,SDP
Nick Margevicius,2019,SDP
Phil Maton,2019,SDP
Adrián Morejón,2019,SDP
Andrés Muñoz,2019,SDP
Chris Paddack,2019,SDP
Luis Perdomo,2019,SDP
Cal Quantrill,2019,SDP
Gerardo Reyes,2019,SDP
Garrett Richards,2019,SDP
Craig Stammen,2019,SDP
Robert Stock,2019,SDP
Matt Strahm,2019,SDP
Adam Warren,2019,SDP
Brad Wieck,2019,SDP
Trey Wingenter,2019,SDP
Matt Wisler,2019,SDP
Eric Yardley,2019,SDP
Kirby Yates,2019,SDP
Austin Adams,2019,SEA
R.J. Alaniz,2019,SEA
Dan Altavilla,2019,SEA
Shawn Armstrong,2019,SEA
Anthony Bass,2019,SEA
Gerson Bautista,2019,SEA
Jesse Biddle,2019,SEA
Chasen Bradford,2019,SEA
Brandon Brennan,2019,SEA
Matt Carasiti,2019,SEA
Justin Dunn,2019,SEA
Roenis Elías,2019,SEA
Matt Festa,2019,SEA
Ryan Garton,2019,SEA
Cory Gearrin,2019,SEA
Marco Gonzales,2019,SEA
Zac Grotz,2019,SEA
Taylor Guilbeau,2019,SEA
Félix Hernández,2019,SEA
Yusei Kikuchi,2019,SEA
Mike Leake,2019,SEA
Wade LeBlanc,2019,SEA
Matt Magill,2019,SEA
Parker Markel,2019,SEA
Reggie McClain,2019,SEA
David McKay,2019,SEA
Tommy Milone,2019,SEA
Andrew Moore,2019,SEA
Dylan Moore,2019,SEA
Tom Murphy,2019,SEA
Zac Rosscup,2019,SEA
Nick Rumbelow,2019,SEA
Connor Sadzeck,2019,SEA
Tayler Scott,2019,SEA
Justus Sheffield,2019,SEA
Hunter Strickland,2019,SEA
Erik Swanson,2019,SEA
Anthony Swarzak,2019,SEA
Sam Tuivailala,2019,SEA
Art Warren,2019,SEA
Matt Wisler,2019,SEA
Mike Wright Jr.,2019,SEA
Fernando Abad,2019,SFG
Aaron Altherr,2019,SFG
Shaun Anderson,2019,SFG
Kyle Barraclough,2019,SFG
Tyler Beede,2019,SFG
Travis Bergen,2019,SFG
Ty Blach,2019,SFG
Ray Black,2019,SFG
Madison Bumgarner,2019,SFG
Sam Coonrod,2019,SFG
Johnny Cueto,2019,SFG
Sam Dyson,2019,SFG
Enderson Franco,2019,SFG
Trevor Gott,2019,SFG
Jandel Gustave,2019,SFG
Derek Holland,2019,SFG
Williams Jerez,2019,SFG
Mark Melancon,2019,SFG
Conner Menez,2019,SFG
Reyes Moronta,2019,SFG
Gerardo Parra,2019,SFG
Wandy Peralta,2019,SFG
Drew Pomeranz,2019,SFG
Dereck Rodríguez,2019,SFG
Tyler Rogers,2019,SFG
Jeff Samardzija,2019,SFG
Pablo Sandoval,2019,SFG
Sam Selman,2019,SFG
Burch Smith,2019,SFG
Will Smith,2019,SFG
Andrew Suárez,2019,SFG
Pat Venditte,2019,SFG
Nick Vincent,2019,SFG
Tony Watson,2019,SFG
Logan Webb,2019,SFG
John Brebbia,2019,STL
Génesis Cabrera,2019,STL
Junior Fernández,2019,STL
Jack Flaherty,2019,STL
Giovanny Gallegos,2019,STL
John Gant,2019,STL
Luke Gregerson,2019,STL
Jedd Gyorko,2019,STL
Ryan Helsley,2019,STL
Jordan Hicks,2019,STL
Dakota Hudson,2019,STL
Dominic Leone,2019,STL
Carlos Martinez,2019,STL
Mike Mayers,2019,STL
Adalberto Mejía,2019,STL
Miles Mikolas,2019,STL
Andrew Miller,2019,STL
Daniel Ponce de Leon,2019,STL
Alex Reyes,2019,STL
Chasen Shreve,2019,STL
Michael Wacha,2019,STL
Adam Wainwright,2019,STL
Tyler Webb,2019,STL
José Alvarado,2019,TBR
Nick Anderson,2019,TBR
Anthony Banda,2019,TBR
Jalen Beeks,2019,TBR
Mike Brosseau,2019,TBR
Diego Castillo,2019,TBR
Yonny Chirinos,2019,TBR
José De León,2019,TBR
Oliver Drake,2019,TBR
Pete Fairbanks,2019,TBR
Jake Faria,2019,TBR
Wilmer Font,2019,TBR
Ian Gibaut,2019,TBR
Tyler Glasnow,2019,TBR
Andrew Kittredge,2019,TBR
Adam Kolarek,2019,TBR
Brendan McKay,2019,TBR
Hoby Milner,2019,TBR
Charlie Morton,2019,TBR
Emilio Pagán,2019,TBR
Ricardo Pinto,2019,TBR
Colin Poche,2019,TBR
Austin Pruitt,2019,TBR
Trevor Richards,2019,TBR
Daniel Robertson,2019,TBR
Chaz Roe,2019,TBR
Casey Sadler,2019,TBR
Aaron Slegers,2019,TBR
Blake Snell,2019,TBR
Ryne Stanek,2019,TBR
Cole Sulser,2019,TBR
Hunter Wood,2019,TBR
Ryan Yarbrough,2019,TBR
Kolby Allard,2019,TEX
Jesse Biddle,2019,TEX
Kyle Bird,2019,TEX
Brock Burke,2019,TEX
David Carpenter,2019,TEX
Jesse Chavez,2019,TEX
Emmanuel Clase,2019,TEX
Kyle Dowdy,2019,TEX
Pete Fairbanks,2019,TEX
Luke Farrell,2019,TEX
Tim Federowicz,2019,TEX
Ian Gibaut,2019,TEX
Jeanmar Gómez,2019,TEX
Taylor Guerrieri,2019,TEX
Taylor Hearn,2019,TEX
Jonathan Hernández,2019,TEX
Wei-Chieh Huang,2019,TEX
Ariel Jurado,2019,TEX
Shawn Kelley,2019,TEX
José Leclerc,2019,TEX
Lance Lynn,2019,TEX
Brett Martin,2019,TEX
Chris Martin,2019,TEX
Jeff Mathis,2019,TEX
Yohander Méndez,2019,TEX
Shelby Miller,2019,TEX
Mike Minor,2019,TEX
Rafael Montero,2019,TEX
Joe Palumbo,2019,TEX
Pedro Payano,2019,TEX
Adrian Sampson,2019,TEX
Drew Smyly,2019,TEX
Jeffrey Springs,2019,TEX
Locke St. John,2019,TEX
Phillips Valdez,2019,TEX
Edinson Volquez,2019,TEX
Jason Adam,2019,TOR
Joe Biagini,2019,TOR
Ryan Borucki,2019,TOR
Buddy Boshers,2019,TOR
Clay Buchholz,2019,TOR
Jimmy Cordero,2019,TOR
Yennsy Díaz,2019,TOR
Ryan Dull,2019,TOR
Ryan Feierabend,2019,TOR
Wilmer Font,2019,TOR
Sam Gaviglio,2019,TOR
Ken Giles,2019,TOR
Zack Godley,2019,TOR
Javy Guerra,2019,TOR
Daniel Hudson,2019,TOR
Edwin Jackson,2019,TOR
Anthony Kay,2019,TOR
Nick Kingham,2019,TOR
Derek Law,2019,TOR
Elvis Luciano,2019,TOR
Luke Maile,2019,TOR
Tim Mayza,2019,TOR
Thomas Pannone,2019,TOR
David Phelps,2019,TOR
Neil Ramírez,2019,TOR
Sean Reid-Foley,2019,TOR
Clayton Richard,2019,TOR
Jordan Romano,2019,TOR
Zac Rosscup,2019,TOR
Aaron Sanchez,2019,TOR
Justin Shafer,2019,TOR
Matt Shoemaker,2019,TOR
Brock Stewart,2019,TOR
Marcus Stroman,2019,TOR
Ryan Tepera,2019,TOR
Trent Thornton,2019,TOR
Richard Urena,2019,TOR
Jacob Waguespack,2019,TOR
T.J. Zeuch,2019,TOR
Austin Adams,2019,WSN
Kyle Barraclough,2019,WSN
Aaron Barrett,2019,WSN
